latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished,latitude,longitude,cp_code,cp_type,cp_system,cp_short_term,cp_free,cp_night,cp_decks,cp_gantry_height,cp_basement,geometry,dist_to_airfield,airfield,height_score_2020,density_500m,units_per_floor,est_land_use,is_point_block,nearest_train_stn,dist_to_train_stn,dist_to_city_centre
2001-02-17,1971.0,173,stirling rd,12,qt,97.0,0.0,3.0,90.0,3.0,1.0,0.0,0.0,1,1.297386857,103.803034,q16,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11555300.88767686 144436.7877982161),13733,paya lebar air base,2.28,46,8.083333333333334,510.9583333333333,0,QUEENSTOWN MRT STATION,423,5585
2001-02-17,1971.0,174,stirling rd,12,qt,97.0,0.0,3.0,90.0,3.0,1.0,0.0,0.0,1,1.292102087,103.8023613,q16,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11555226.00305541 143848.3396536824),14101,paya lebar air base,-3.27,44,8.083333333333334,510.9583333333333,0,QUEENSTOWN MRT STATION,497,5535
2001-02-17,1971.0,175,stirling rd,12,qt,97.0,0.0,3.0,90.0,3.0,1.0,0.0,0.0,1,1.292996047,103.8056656,q16,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11555593.83604884 143947.8801536323),13738,paya lebar air base,-4.0,58,8.083333333333334,510.9583333333333,0,QUEENSTOWN MRT STATION,208,5190
2005-04-21,1974.0,15,holland ave / dr,20,qt,142.0,0.0,0.0,86.0,50.0,6.0,0.0,0.0,1,1.31070815,103.79557729999999,q16,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11554470.81162986 145920.0915245471),12812,sembawang air base,1.0,38,7.1,528.25,0,HOLLAND VILLAGE MRT STATION,143,6879
2005-12-29,1969.0,39a,c'wealth ave,11,qt,142.0,0.0,0.0,141.0,0.0,1.0,0.0,0.0,1,1.311527153,103.7705036,q16,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11551679.62011356 146011.2863973537),10840,tengah air base,-7.52,52,12.909090909090908,811.5909090909091,0,CLEMENTI MRT STATION,691,9505
1996-04-30,1969.0,6b,margaret dr,16,qt,108.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,1,1.298033809,103.80494509999998,q15,surface car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11555513.63035572 144508.8246417833),13514,paya lebar air base,6.88,32,6.75,421.875,0,QUEENSTOWN MRT STATION,366,5400
2005-04-21,1974.0,14,holland ave / dr,20,qt,142.0,0.0,0.0,86.0,50.0,6.0,0.0,0.0,1,1.310555452,103.7955411,q15,surface car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11554466.7818643 145903.0888127303),12830,sembawang air base,1.26,38,7.1,528.25,0,HOLLAND VILLAGE MRT STATION,159,6875
1996-04-30,1956.0,39,forfar house,14,qt,106.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,1,1.293335605,103.8076139,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11555810.71981275 143985.6892069385),13536,paya lebar air base,-8.8,51,7.571428571428571,473.2142857142857,0,QUEENSTOWN MRT STATION,255,4985
2003-01-13,1962.0,50,tanglin halt,10,qt,114.0,0.0,28.0,79.0,6.0,0.0,0.0,1.0,1,1.3004269309999998,103.7973598,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11554669.2386222 144775.2942698638),13772,tengah air base,-2.81,59,11.4,669.0,0,COMMONWEALTH MRT STATION,246,6285
2003-01-13,1962.0,51,tanglin halt,10,qt,116.0,0.0,27.0,83.0,4.0,0.0,0.0,2.0,1,1.29895181,103.7985417,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11554800.80712837 144611.0422945529),13980,tengah air base,-1.72,65,11.6,679.8,0,COMMONWEALTH MRT STATION,386,6113
2005-04-21,1974.0,16,holland ave / dr,20,qt,142.0,0.0,0.0,86.0,50.0,6.0,0.0,0.0,1,1.307555926,103.7944436,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11554344.60872315 145569.0959373042),12994,tengah air base,2.15,39,7.1,528.25,0,BUONA VISTA MRT STATION,437,6854
2005-12-29,1969.0,6c,margaret dr,11,qt,169.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,1,1.297960614,103.8053687,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11555560.78529202 144500.6745203478),13477,paya lebar air base,0.2,35,15.363636363636363,960.2272727272727,0,QUEENSTOWN MRT STATION,348,5353
2005-12-29,1971.0,27a,c'wealth ave,11,qt,226.0,0.0,0.0,220.0,0.0,6.0,0.0,0.0,1,1.294550852,103.8060772,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11555639.65515125 144121.004389265),13607,paya lebar air base,-6.88,58,20.545454545454547,1312.7272727272727,0,QUEENSTOWN MRT STATION,40,5180
1996-05-27,1966.0,6,chai chee rd,5,bd,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.327437082,103.9227725,cc4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n,POINT (11568630.11652521 147782.8413483227),3923,paya lebar air base,-7.92,60,8.0,500.0,0,BEDOK MRT STATION,886,9270
1996-05-28,1967.0,7,chai chee rd,12,bd,128.0,0.0,49.0,79.0,0.0,0.0,0.0,0.0,1,1.327103643,103.9249213,cc4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n,POINT (11568869.31984703 147745.7131270503),4053,paya lebar air base,-1.21,68,10.666666666666666,576.8333333333334,0,BEDOK MRT STATION,658,9457
1996-06-30,1978.0,309,ang mo kio ave 1,12,amk,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.3610975269999999,103.84661340000001,a4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11560152.12429394 151530.9365410339),6609,seletar airport,-3.5,60,21.25,701.25,0,ANG MO KIO MRT STATION,1030,8528
1996-06-30,1978.0,315,ang mo kio ave 1,11,amk,190.0,0.0,0.0,166.0,24.0,0.0,0.0,0.0,1,1.3631153630000001,103.85221700000001,a4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11560775.91419255 151755.6245071956),6199,seletar airport,-2.66,47,17.272727272727273,1139.5454545454545,0,ANG MO KIO MRT STATION,810,8735
1996-06-30,1978.0,316,ang mo kio ave 1,11,amk,190.0,0.0,0.0,166.0,24.0,0.0,0.0,0.0,1,1.373172415,103.85518370000001,a4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561106.16572589 152875.4896679807),5039,seletar airport,-4.11,64,17.272727272727273,1139.5454545454545,0,ANG MO KIO MRT STATION,722,9855
1996-06-30,1978.0,307,ang mo kio ave 1,11,amk,190.0,0.0,0.0,166.0,24.0,0.0,0.0,0.0,1,1.366095605,103.84451949999999,a4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11559919.03241217 152087.4776453106),6190,seletar airport,-4.07,70,17.272727272727273,1139.5454545454545,0,ANG MO KIO MRT STATION,703,9097
1996-06-30,1978.0,308,ang mo kio ave 1,11,amk,191.0,0.0,0.0,166.0,25.0,0.0,0.0,0.0,1,1.3652711880000001,103.8448187,a4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11559952.33920381 151995.6778883807),6259,seletar airport,-3.86,76,17.363636363636363,1147.7272727272727,0,ANG MO KIO MRT STATION,737,9003
2006-06-22,1976.0,249,ang mo kio ave 2/ ang mo kio ave 3/ang mo kio ave 4,4,amk,48.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1,1.376880537,103.8343234,a4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11558784.00775209 153288.394819376),5787,seletar airport,-7.91,35,12.0,750.0,0,YIO CHU KANG MRT STATION,1299,10432
1996-09-09,1971.0,139,corporation dr / hu ching rd,10,jw,100.0,0.0,0.0,97.0,2.0,1.0,0.0,0.0,1,1.33889981,103.7201537,bl18,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n,POINT (11546074.69488407 149059.2118976343),5495,tengah air base,-4.54,52,10.0,635.75,0,LAKESIDE MRT STATION,600,15818
1996-09-09,1971.0,141,corporation dr / hu ching rd,10,jw,100.0,0.0,0.0,97.0,2.0,1.0,0.0,0.0,1,1.327531209,103.7234229,bl18,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n,POINT (11546438.62056337 147793.3223310089),6803,tengah air base,-6.77,35,10.0,635.75,0,LAKESIDE MRT STATION,1870,15036
1998-10-07,1980.0,3,lim chu kang rd,4,jw,22.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,1,1.4381826659999999,103.7050552,bl18,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n,POINT (11544393.93755233 160114.5765973),5649,tengah air base,,0,5.5,378.125,0,YEW TEE MRT STATION,6515,23572
1998-10-07,1980.0,4,lim chu kang rd,4,jw,22.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,1,1.421752493,103.7045792,bl18,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n,POINT (11544340.94947471 158285.0083242704),3844,tengah air base,0.0,1,5.5,378.125,0,YEW TEE MRT STATION,5469,22333
1996-09-09,1971.0,140,corporation dr / hu ching rd,10,jw,100.0,0.0,0.0,97.0,2.0,1.0,0.0,0.0,1,1.326873824,103.7234212,bl10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n,POINT (11546438.43132024 147720.1229300045),6874,tengah air base,-6.78,32,10.0,635.75,0,LAKESIDE MRT STATION,1941,15013
2004-07-28,1971.0,103,tao ching rd,10,jw,100.0,0.0,0.0,97.0,2.0,1.0,0.0,0.0,1,1.332487803,103.7241923,bl10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n,POINT (11546524.26977959 148345.236542885),6296,tengah air base,-5.9,59,10.0,635.75,0,LAKESIDE MRT STATION,1350,15139
1996-09-09,1971.0,142,corporation dr / hu ching rd,10,jw,100.0,0.0,0.0,97.0,2.0,1.0,0.0,0.0,1,1.3329247370000001,103.72245040000001,tj18,surface car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11546330.36235858 148393.8889739634),6198,tengah air base,-5.42,67,10.0,635.75,0,LAKESIDE MRT STATION,1264,15338
1996-09-09,1971.0,143,corporation dr / hu ching rd,10,jw,100.0,0.0,0.0,97.0,2.0,1.0,0.0,0.0,1,1.3329247370000001,103.72245040000001,tj18,surface car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11546330.36235858 148393.8889739634),6198,tengah air base,-5.42,67,10.0,635.75,0,LAKESIDE MRT STATION,1264,15338
1998-10-07,1980.0,5,lim chu kang rd,4,jw,22.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,1,1.422046938,103.7040017,tj18,surface car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11544276.66246878 158317.7958877425),3885,tengah air base,0.0,1,5.5,378.125,0,YEW TEE MRT STATION,5541,22403
2006-03-22,1973.0,5,yung ping rd / yung kuang rd,11,jw,103.0,0.0,0.0,102.0,0.0,1.0,0.0,0.0,1,1.329675591,103.72264179999999,tj18,surface car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11546351.66890911 148032.0980361006),6552,tengah air base,-5.64,56,9.363636363636363,590.0,0,LAKESIDE MRT STATION,1623,15195
2006-03-22,1973.0,6,yung ping rd / yung kuang rd,11,jw,103.0,0.0,0.0,102.0,0.0,1.0,0.0,0.0,1,1.330340503,103.7226634,tj18,surface car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11546354.07341011 148106.1356478405),6481,tengah air base,-5.47,59,9.363636363636363,590.0,0,LAKESIDE MRT STATION,1550,15217
2006-03-22,1973.0,7,yung ping rd / yung kuang rd,11,jw,103.0,0.0,0.0,102.0,0.0,1.0,0.0,0.0,1,1.329675591,103.72264179999999,tj18,surface car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11546351.66890911 148032.0980361006),6552,tengah air base,-5.64,56,9.363636363636363,590.0,0,LAKESIDE MRT STATION,1623,15195
2006-03-22,1973.0,8,yung ping rd / yung kuang rd,11,jw,103.0,0.0,0.0,102.0,0.0,1.0,0.0,0.0,1,1.330340503,103.7226634,tj18,surface car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11546354.07341011 148106.1356478405),6481,tengah air base,-5.47,59,9.363636363636363,590.0,0,LAKESIDE MRT STATION,1550,15217
2006-03-22,1973.0,9,yung ping rd / yung kuang rd,11,jw,103.0,0.0,0.0,102.0,0.0,1.0,0.0,0.0,1,1.329776329,103.72158590000001,tj18,surface car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11546234.12665878 148043.3151596886),6514,tengah air base,-5.64,55,9.363636363636363,590.0,0,LAKESIDE MRT STATION,1603,15310
2006-03-22,1973.0,10,yung ping rd / yung kuang rd,11,jw,104.0,0.0,0.0,100.0,0.0,4.0,0.0,0.0,1,1.329675591,103.72264179999999,tj18,surface car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11546351.66890911 148032.0980361006),6552,tengah air base,-5.64,56,9.454545454545455,610.0,0,LAKESIDE MRT STATION,1623,15195
1996-12-05,1975.0,18,holland dr,10,qt,107.0,0.0,0.0,106.0,0.0,1.0,0.0,0.0,1,1.3115806509999999,103.79192579999999,q81,surface car park,electronic parking,whole day,no,yes,0,9.99,n,POINT (11554064.32850923 146017.2433281044),12487,tengah air base,-8.11,36,10.7,674.0,0,HOLLAND VILLAGE MRT STATION,477,7288
1996-12-05,1975.0,19,holland dr,10,qt,72.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,1,1.310637508,103.79150609999999,q81,surface car park,electronic parking,whole day,no,yes,0,9.99,n,POINT (11554017.60771895 145912.2256350931),12523,tengah air base,-7.7,44,7.2,648.0,0,BUONA VISTA MRT STATION,409,7288
1997-02-17,1971.0,79,toa payoh ctrl,10,tp,374.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,1,1.3346605790000001,103.84857779999999,tp20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11560370.80030165 148587.1743913015),7342,paya lebar air base,-7.86,84,37.4,2337.5,0,TOA PAYOH MRT STATION,255,5597
1997-02-17,1973.0,89,toa payoh lor 2,10,tp,198.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,1,1.336287068,103.8465138,tp20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11560141.03687266 148768.2835130231),7489,paya lebar air base,-10.21,95,19.8,1237.5,0,TOA PAYOH MRT STATION,419,5794
1999-10-29,1974.0,136,lor 1a toa payoh,12,tp,118.0,2.0,1.0,99.0,14.0,2.0,0.0,0.0,1,1.336277758,103.8440449,tp20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11559866.20018184 148767.2468466361),7747,paya lebar air base,-9.09,64,9.833333333333334,648.6666666666666,0,CALDECOTT MRT STATION,526,5825
1999-10-29,1974.0,137,lor 1a toa payoh,12,tp,118.0,2.0,1.0,99.0,14.0,2.0,0.0,0.0,1,1.3362641370000001,103.8449074,tp20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11559962.21324265 148765.730151382),7657,paya lebar air base,-8.83,76,9.833333333333334,648.6666666666666,0,TOA PAYOH MRT STATION,495,5811
1999-10-29,1969.0,164,lor 1 toa payoh,11,tp,94.0,0.0,7.0,84.0,2.0,1.0,0.0,0.0,1,1.340508942,103.8510407,tp20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11560644.96907553 149238.3886308892),6857,paya lebar air base,-2.42,59,8.545454545454545,529.8636363636364,0,BRADDELL MRT STATION,473,6235
1999-10-29,1969.0,165,lor 1 toa payoh,11,tp,94.0,0.0,7.0,84.0,2.0,1.0,0.0,0.0,1,1.338130115,103.8421461,tp20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11559654.82673272 148973.5064559567),7880,paya lebar air base,-10.85,33,8.545454545454545,529.8636363636364,0,CALDECOTT MRT STATION,296,6061
1999-10-29,1969.0,166,lor 1 toa payoh,11,tp,94.0,0.0,7.0,84.0,2.0,1.0,0.0,0.0,1,1.337007309,103.8428486,tp20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11559733.028675 148848.4821969614),7845,paya lebar air base,-11.53,47,8.545454545454545,529.8636363636364,0,CALDECOTT MRT STATION,377,5925
1999-10-29,1969.0,167,lor 1 toa payoh,11,tp,94.0,0.0,7.0,84.0,2.0,1.0,0.0,0.0,1,1.338216538,103.8440641,tp20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11559868.33751606 148983.1296448223),7674,paya lebar air base,-8.81,64,8.545454545454545,529.8636363636364,0,BRADDELL MRT STATION,393,6037
1997-02-17,1979.0,454,ang mo kio ave 10,12,amk,143.0,0.0,0.0,121.0,22.0,0.0,0.0,0.0,1,1.360135795,103.85502559999999,a38,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561088.56611439 151423.8468303062),6056,paya lebar air base,-0.5,26,11.916666666666666,795.2083333333334,0,BISHAN MRT STATION,1175,8414
1997-02-17,1979.0,455,ang mo kio ave 10,12,amk,143.0,0.0,0.0,121.0,22.0,0.0,0.0,0.0,1,1.3677722140000002,103.85814920000001,a38,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561436.28367583 152274.1700337394),5542,seletar airport,-0.7,56,11.916666666666666,795.2083333333334,0,ANG MO KIO MRT STATION,986,9279
2006-06-22,1976.0,247,ang mo kio ave 2/ ang mo kio ave 3/ang mo kio ave 4,12,amk,88.0,0.0,0.0,0.0,55.0,33.0,0.0,0.0,1,1.377018506,103.8335752,a38,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11558700.71850908 153303.7578944736),5817,sembawang air base,0.35,26,7.333333333333333,728.75,0,YIO CHU KANG MRT STATION,1369,10463
1997-04-25,1979.0,580,ang mo kio ave 3,12,amk,120.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,1,1.367587926,103.84459670000001,a88,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11559927.62627686 152253.6493413374),6037,seletar airport,-2.08,77,10.0,670.8333333333334,0,ANG MO KIO MRT STATION,610,9260
1997-04-25,1979.0,581,ang mo kio ave 3,12,amk,120.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,1,1.367279724,103.8346261,a88,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11558817.70416195 152219.3306782021),6616,seletar airport,-1.93,30,10.0,670.8333333333334,0,ANG MO KIO MRT STATION,1687,9384
1997-04-25,1979.0,582,ang mo kio ave 3,14,amk,196.0,0.0,0.0,166.0,30.0,0.0,0.0,0.0,1,1.367541521,103.8478092,a88,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11560285.24014103 152248.4820885278),5897,seletar airport,-0.43,70,14.0,933.9285714285714,0,ANG MO KIO MRT STATION,328,9233
2006-06-22,1976.0,248,ang mo kio ave 2/ ang mo kio ave 3/ang mo kio ave 4,12,amk,102.0,0.0,0.0,0.0,8.0,94.0,0.0,0.0,1,1.3772851119999998,103.83353129999999,a88,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11558695.83158343 153333.444913635),5788,sembawang air base,0.35,23,8.5,960.8333333333334,0,YIO CHU KANG MRT STATION,1363,10493
1997-04-25,1976.0,24,dover cres,14,qt,130.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,1,1.305422783,103.7813204,ar2l,surface car park,electronic parking,no,no,no,0,0.0,n,POINT (11552883.74078158 145331.5737969035),12136,tengah air base,-10.05,21,9.285714285714286,835.7142857142857,0,DOVER MRT STATION,725,8153
1997-04-25,1975.0,28,dover cres,14,qt,147.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,1,1.304763568,103.78169720000001,ar2l,surface car park,electronic parking,no,no,no,0,0.0,n,POINT (11552925.68596571 145258.1712773333),12218,tengah air base,-8.91,22,10.5,656.25,0,DOVER MRT STATION,809,8092
1997-04-25,1971.0,3,syed alwi rd,17,kwn,58.0,0.0,0.0,44.0,14.0,0.0,0.0,0.0,1,1.307644018,103.85804909999999,jb3,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n,POINT (11561425.1405948 145578.9048482169),8160,paya lebar air base,-0.12,34,3.411764705882353,235.88235294117646,0,JALAN BESAR MRT STATION,379,2702
2001-03-11,1972.0,8,upp boon keng rd,18,kwn,146.0,0.0,5.0,126.0,13.0,2.0,0.0,0.0,1,1.312707295,103.87069059999999,jb3,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n,POINT (11562832.38593767 146142.6936602989),6802,paya lebar air base,-2.54,24,8.11111111111111,526.5277777777778,0,KALLANG MRT STATION,155,3817
1997-04-25,1971.0,4,syed alwi rd,17,kwn,58.0,0.0,0.0,44.0,14.0,0.0,0.0,0.0,1,1.3073119229999999,103.8584267,br21,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11561467.17483453 145541.9265742498),8157,paya lebar air base,-0.2,35,3.411764705882353,235.88235294117646,0,JALAN BESAR MRT STATION,391,2679
1999-03-18,1973.0,8,tronoh rd,12,kwn,118.0,2.0,1.0,104.0,10.0,1.0,0.0,0.0,1,1.31721083,103.8728052,br21,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11563067.7821329 146644.1569427867),6269,paya lebar air base,-6.28,32,9.833333333333334,635.125,0,GEYLANG BAHRU MRT STATION,486,4362
2001-03-11,1972.0,9,upp boon keng rd,18,kwn,146.0,0.0,5.0,126.0,13.0,2.0,0.0,0.0,1,1.31627846,103.8738512,br21,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11563184.22232027 146540.3385744887),6274,paya lebar air base,0.64,36,8.11111111111111,526.5277777777778,0,KALLANG MRT STATION,597,4342
1997-04-25,1971.0,5,syed alwi rd,17,kwn,59.0,0.0,0.0,44.0,15.0,0.0,0.0,0.0,1,1.30775049,103.8579292,jb2,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n,POINT (11561411.79338786 145590.7603447758),8161,paya lebar air base,-0.12,34,3.4705882352941178,241.1764705882353,0,JALAN BESAR MRT STATION,377,2710
1997-10-17,1981.0,135,tah ching rd,12,jw,141.0,0.0,1.0,83.0,45.0,11.0,1.0,0.0,1,1.337332246,103.721601,bl13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11546235.8075831 148884.6638713034),5703,tengah air base,-2.4,73,11.75,889.4166666666666,0,LAKESIDE MRT STATION,769,15603
1997-10-17,1981.0,136,tah ching rd,12,jw,141.0,0.0,1.0,83.0,45.0,11.0,1.0,0.0,1,1.337115314,103.72322240000001,bl13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11546416.30100547 148860.5085330353),5774,tengah air base,-2.44,72,11.75,889.4166666666666,0,LAKESIDE MRT STATION,828,15427
1997-10-17,1981.0,137,tah ching rd,12,jw,141.0,0.0,1.0,83.0,45.0,11.0,1.0,0.0,1,1.3368180790000002,103.7239146,tj36,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.1,n,POINT (11546493.356357 148827.4114739637),5828,tengah air base,-2.75,67,11.75,889.4166666666666,0,LAKESIDE MRT STATION,885,15344
1997-10-17,1981.0,138,tah ching rd,12,jw,141.0,0.0,1.0,83.0,45.0,11.0,1.0,0.0,1,1.337450347,103.72239559999998,j30,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11546324.26205048 148897.8143968119),5713,tengah air base,-2.46,72,11.75,889.4166666666666,0,LAKESIDE MRT STATION,769,15527
1997-10-17,1980.0,439,clementi ave 3,6,cl,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.316145836,103.7632932,c18,surface car park,electronic parking,whole day,no,yes,0,4.5,n,POINT (11550876.96205715 146525.5710419275),9940,tengah air base,-9.46,52,4.5,295.0,0,CLEMENTI MRT STATION,261,10431
1997-10-17,1980.0,440,clementi ave 3,6,cl,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.316231145,103.7639377,c18,surface car park,electronic parking,whole day,no,yes,0,4.5,n,POINT (11550948.70746896 146535.0701026047),9977,tengah air base,-9.51,57,4.5,295.0,0,CLEMENTI MRT STATION,209,10367
2005-03-28,1980.0,436,clementi ave 3,6,cl,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.3135388609999998,103.76547629999999,c18,surface car park,electronic parking,whole day,no,yes,0,4.5,n,POINT (11551119.98363749 146235.2874803423),10317,tengah air base,-9.26,61,4.5,295.0,0,CLEMENTI MRT STATION,158,10107
2005-03-28,1980.0,437,clementi ave 3,6,cl,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.311921068,103.76601690000001,c18,surface car park,electronic parking,whole day,no,yes,0,4.5,n,POINT (11551180.16295422 146055.1483087594),10495,tengah air base,-10.03,59,4.5,295.0,0,CLEMENTI MRT STATION,344,9993
2005-03-28,1980.0,438,clementi ave 3,6,cl,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.312123221,103.76389209999999,c18,surface car park,electronic parking,whole day,no,yes,0,4.5,n,POINT (11550943.63130018 146077.6577791582),10335,tengah air base,-8.92,51,4.5,295.0,0,CLEMENTI MRT STATION,351,10225
2005-03-28,1980.0,445,clementi ave 3,6,cl,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.313359326,103.7639026,c18,surface car park,electronic parking,whole day,no,yes,0,4.5,n,POINT (11550944.80015483 146215.2964830571),10226,tengah air base,-8.52,56,4.5,295.0,0,CLEMENTI MRT STATION,236,10266
