latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished,latitude,longitude,car_park_no,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement
2011-12-03,1955.0,9,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.28494012,103.81641,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,10,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.284935477,103.8160882,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,11,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.285525587,103.8162523,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,12,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.286076106,103.8165169,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,13,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.28542199,103.8169452,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,14,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.285627947,103.8171819,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,15,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.285884083,103.8171594,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,16,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1,1.286129532,103.8171621,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,17,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1,1.285226663,103.8176748,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,18,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1,1.28583132,103.8178311,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,19,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1,1.286076265,103.8178327,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,20,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1,1.286758455,103.8173461,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,21,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1,1.286459808,103.8176842,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,22,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1,1.286637678,103.8179862,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2012-06-25,1980.0,1a,woodlands centre rd,4,wl,73.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,1,1.438043902,103.7709643,w19,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2012-06-25,1986.0,2a,woodlands centre rd,4,wl,74.0,0.0,0.0,70.0,0.0,4.0,0.0,0.0,1,1.441088687,103.7690986,w19,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2014-06-27,1962.0,24,tanglin halt rd,10,queenstown,111.0,0.0,26.0,81.0,3.0,0.0,0.0,1.0,1,1.297677087,103.7996368,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,25,tanglin halt rd,10,queenstown,110.0,0.0,27.0,79.0,4.0,0.0,0.0,0.0,1,1.2978966509999998,103.7996965,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,26,tanglin halt rd,10,queenstown,111.0,0.0,24.0,81.0,3.0,0.0,0.0,3.0,1,1.298106411,103.799781,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,27,tanglin halt rd,10,queenstown,109.0,0.0,25.0,79.0,5.0,0.0,0.0,0.0,1,1.298324737,103.7998392,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,28,tanglin halt rd,10,queenstown,107.0,0.0,23.0,74.0,7.0,0.0,0.0,3.0,1,1.298543257,103.7998979,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,29,tanglin halt rd,9,queenstown,106.0,0.0,26.0,77.0,2.0,0.0,0.0,1.0,1,1.298847085,103.7996412,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,30,tanglin halt rd,9,queenstown,107.0,0.0,27.0,78.0,1.0,0.0,0.0,1.0,1,1.299106097,103.7995619,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,31,tanglin halt rd,9,queenstown,103.0,0.0,25.0,71.0,5.0,0.0,0.0,2.0,1,1.2993619159999998,103.7994714,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,32,tanglin halt rd,9,queenstown,105.0,0.0,27.0,74.0,3.0,0.0,0.0,1.0,1,1.299620525,103.7993864,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,33,tanglin halt rd,10,queenstown,116.0,0.0,28.0,83.0,4.0,0.0,0.0,1.0,1,1.296567445,103.7983786,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,34,tanglin halt rd,10,queenstown,117.0,0.0,27.0,86.0,3.0,0.0,0.0,1.0,1,1.296808995,103.7983615,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,35,tanglin halt rd,10,queenstown,119.0,0.0,29.0,88.0,1.0,0.0,0.0,1.0,1,1.297049718,103.7982277,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,36,tanglin halt rd,10,queenstown,117.0,0.0,26.0,87.0,3.0,0.0,0.0,1.0,1,1.2972924540000002,103.7982287,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,37,tanglin halt rd,10,queenstown,118.0,0.0,27.0,88.0,2.0,0.0,0.0,1.0,1,1.297772317,103.7980171,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,38,tanglin halt rd,10,queenstown,116.0,0.0,25.0,84.0,4.0,0.0,0.0,3.0,1,1.297508103,103.7987228,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,40,tanglin halt rd,10,queenstown,116.0,0.0,28.0,84.0,4.0,0.0,0.0,0.0,1,1.297986437,103.7985808,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,41,tanglin halt rd,10,queenstown,118.0,0.0,28.0,87.0,2.0,0.0,0.0,1.0,1,1.298228399,103.7985854,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,42,tanglin halt rd,10,queenstown,118.0,0.0,29.0,87.0,2.0,0.0,0.0,0.0,1,1.298470056,103.7985802,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,43,tanglin halt rd,10,queenstown,114.0,0.0,28.0,79.0,6.0,0.0,0.0,1.0,1,1.298710923,103.79858,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,44,tanglin halt rd,10,queenstown,116.0,0.0,27.0,83.0,4.0,0.0,0.0,2.0,1,1.29895181,103.7985417,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,45,tanglin halt rd,10,queenstown,118.0,0.0,28.0,87.0,2.0,0.0,0.0,1.0,1,1.299194385,103.7985245,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n
2016-08-03,1979.0,513,west coast rd,14,cl,206.0,0.0,0.0,178.0,26.0,1.0,1.0,0.0,1,1.308666022,103.7602582,c34,surface car park,electronic parking,no,sun & ph fr 7am-10.30pm,no,0,4.5,n
2016-08-03,1979.0,514,west coast rd,12,cl,132.0,0.0,0.0,110.0,22.0,0.0,0.0,0.0,1,1.308972504,103.7592329,c34,surface car park,electronic parking,no,sun & ph fr 7am-10.30pm,no,0,4.5,n
2016-08-03,1979.0,515,west coast rd,14,cl,153.0,0.0,0.0,124.0,26.0,2.0,1.0,0.0,1,1.308382745,103.7597841,c34,surface car park,electronic parking,no,sun & ph fr 7am-10.30pm,no,0,4.5,n
2016-08-03,1979.0,516,west coast rd,2,cl,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,1.308167622,103.76044559999998,c34,surface car park,electronic parking,no,sun & ph fr 7am-10.30pm,no,0,4.5,n
2016-08-03,1979.0,518,west coast rd,12,cl,172.0,0.0,0.0,146.0,22.0,1.0,3.0,0.0,1,1.308217599,103.7589432,c34,surface car park,electronic parking,no,sun & ph fr 7am-10.30pm,no,0,4.5,n
2016-08-03,1979.0,519,west coast rd,12,cl,174.0,0.0,0.0,150.0,22.0,0.0,2.0,0.0,1,1.307664096,103.7593649,c34,surface car park,electronic parking,no,sun & ph fr 7am-10.30pm,no,0,4.5,n
2016-08-03,1979.0,520,west coast rd,12,cl,154.0,0.0,0.0,132.0,22.0,0.0,0.0,0.0,1,1.307147744,103.7596284,c34,surface car park,electronic parking,no,sun & ph fr 7am-10.30pm,no,0,4.5,n
2018-05-13,1968.0,82,macpherson lane,12,gl,94.0,0.0,13.0,80.0,1.0,0.0,0.0,0.0,1,1.332283325,103.88562009999998,m20,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
