year_completed,blk_no,street,bldg_contract_town,max_floor_lvl,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,total_dwelling_units,age_announced,cluster,num_of_blocks,is_demolished,latitude_x,longitude_x,geometry_x,car_park_no,address,x_coord,y_coord,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement,geometry_y,latitude_y,longitude_y,new_address
1962.0,60,tanglin halt rd,qt,9.5,0.0,27.0,81.90322580645163,3.3548387096774195,0.0,0.0,112.25806451612905,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.30186472740701,103.798174301286,POINT (11554759.90849061 144935.3903136603),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,62,tanglin halt rd,qt,9.5,0.0,27.0,81.90322580645163,3.3548387096774195,0.0,0.0,112.25806451612905,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29895181002757,103.79854165188,POINT (11554800.80177168 144611.0422976237),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,63,tanglin halt rd,qt,9.5,0.0,27.0,81.90322580645163,3.3548387096774195,0.0,0.0,112.25806451612905,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29895181002757,103.79854165188,POINT (11554800.80177168 144611.0422976237),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,65,tanglin halt rd,qt,9.5,0.0,27.0,81.90322580645163,3.3548387096774195,0.0,0.0,112.25806451612905,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29777231701972,103.798017132713,POINT (11554742.4125651 144479.7080174984),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,24,tanglin halt rd,qt,10.0,0.0,26.0,81.0,3.0,0.0,0.0,111.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29767708730611,103.79963679980601,POINT (11554922.71308115 144469.1043745384),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,25,tanglin halt rd,qt,10.0,0.0,27.0,79.0,4.0,0.0,0.0,110.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.2978966512203,103.799696530747,POINT (11554929.36229908 144493.552388948),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,26,tanglin halt rd,qt,10.0,0.0,24.0,81.0,3.0,0.0,0.0,111.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29810641144419,103.79978100359301,POINT (11554938.76577329 144516.9087835095),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,27,tanglin halt rd,qt,10.0,0.0,25.0,79.0,5.0,0.0,0.0,109.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29832473669254,103.799839181345,POINT (11554945.24209101 144541.2188790086),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,28,tanglin halt rd,qt,10.0,0.0,23.0,74.0,7.0,0.0,0.0,107.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29854325684418,103.799897877481,POINT (11554951.77611498 144565.5506787177),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,29,tanglin halt rd,qt,9.0,0.0,26.0,77.0,2.0,0.0,0.0,106.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.2988470849408,103.799641187531,POINT (11554923.20152046 144599.3813579539),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,30,tanglin halt rd,qt,9.0,0.0,27.0,78.0,1.0,0.0,0.0,107.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29910609683303,103.799561949337,POINT (11554914.38076505 144628.2218414949),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,31,tanglin halt rd,qt,9.0,0.0,25.0,71.0,5.0,0.0,0.0,103.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29936191629583,103.79947141266399,POINT (11554904.30226871 144656.7068569699),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,32,tanglin halt rd,qt,9.0,0.0,27.0,74.0,3.0,0.0,0.0,105.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29962052462036,103.799386404296,POINT (11554894.83918048 144685.5024098774),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,37,tanglin halt rd,qt,10.0,0.0,27.0,88.0,2.0,0.0,0.0,118.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29777231701972,103.798017132713,POINT (11554742.4125651 144479.7080174984),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,38,tanglin halt rd,qt,10.0,0.0,25.0,84.0,4.0,0.0,0.0,116.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.2975081033726998,103.79872284301399,POINT (11554820.97187645 144450.2883439678),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,40,tanglin halt rd,qt,10.0,0.0,28.0,84.0,4.0,0.0,0.0,116.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29798643686941,103.79858075740101,POINT (11554805.15497836 144503.5498467969),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,41,tanglin halt rd,qt,10.0,0.0,28.0,87.0,2.0,0.0,0.0,118.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29822839879022,103.798585389303,POINT (11554805.67059934 144530.4918390551),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,42,tanglin halt rd,qt,10.0,0.0,29.0,87.0,2.0,0.0,0.0,118.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29847005618342,103.798580178027,POINT (11554805.09048275 144557.3999253261),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,43,tanglin halt rd,qt,10.0,0.0,28.0,79.0,6.0,0.0,0.0,114.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29871092283084,103.798579967767,POINT (11554805.06707671 144584.2199661347),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,44,tanglin halt rd,qt,10.0,0.0,27.0,83.0,4.0,0.0,0.0,116.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29895181002757,103.79854165188,POINT (11554800.80177168 144611.0422976237),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,45,tanglin halt rd,qt,10.0,0.0,28.0,87.0,2.0,0.0,0.0,118.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29919438508048,103.79852452225599,POINT (11554798.89491066 144638.0525712762),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,59,tanglin halt rd,qt,9.5,0.0,27.0,81.90322580645163,3.3548387096774195,0.0,0.0,112.25806451612905,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29704452141989,103.79875160318501,POINT (11554824.17344404 144398.6694064215),Q52,blk 33-34 tanglin halt rd,24170.85,31017.51,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554842.02744397 144369.8412544262),1.2967856200643242,103.79891198839513,blk 33-34 tanglin halt rd 33 34
1962.0,64,tanglin halt rd,qt,9.5,0.0,27.0,81.90322580645163,3.3548387096774195,0.0,0.0,112.25806451612905,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29704452141989,103.79875160318501,POINT (11554824.17344404 144398.6694064215),Q52,blk 33-34 tanglin halt rd,24170.85,31017.51,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554842.02744397 144369.8412544262),1.2967856200643242,103.79891198839513,blk 33-34 tanglin halt rd 33 34
1962.0,66,tanglin halt rd,qt,9.5,0.0,27.0,81.90322580645163,3.3548387096774195,0.0,0.0,112.25806451612905,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.2972924543604298,103.79822869754,POINT (11554765.96385391 144426.2762499367),Q52,blk 33-34 tanglin halt rd,24170.85,31017.51,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554842.02744397 144369.8412544262),1.2967856200643242,103.79891198839513,blk 33-34 tanglin halt rd 33 34
1962.0,33,tanglin halt rd,qt,10.0,0.0,28.0,83.0,4.0,0.0,0.0,116.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.2965674454506,103.79837863999701,POINT (11554782.65537187 144345.5479465815),Q52,blk 33-34 tanglin halt rd,24170.85,31017.51,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554842.02744397 144369.8412544262),1.2967856200643242,103.79891198839513,blk 33-34 tanglin halt rd 33 34
1962.0,34,tanglin halt rd,qt,10.0,0.0,27.0,86.0,3.0,0.0,0.0,117.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29680899455535,103.79836146905399,POINT (11554780.74391124 144372.4439574807),Q52,blk 33-34 tanglin halt rd,24170.85,31017.51,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554842.02744397 144369.8412544262),1.2967856200643242,103.79891198839513,blk 33-34 tanglin halt rd 33 34
1962.0,35,tanglin halt rd,qt,10.0,0.0,29.0,88.0,1.0,0.0,0.0,119.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29704971782508,103.79822773294,POINT (11554765.85647513 144399.2480158524),Q52,blk 33-34 tanglin halt rd,24170.85,31017.51,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554842.02744397 144369.8412544262),1.2967856200643242,103.79891198839513,blk 33-34 tanglin halt rd 33 34
1962.0,36,tanglin halt rd,qt,10.0,0.0,26.0,87.0,3.0,0.0,0.0,117.0,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.2972924543604298,103.79822869754,POINT (11554765.96385391 144426.2762499367),Q52,blk 33-34 tanglin halt rd,24170.85,31017.51,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554842.02744397 144369.8412544262),1.2967856200643242,103.79891198839513,blk 33-34 tanglin halt rd 33 34
1979.0,513,west coast rd,cl,14.0,0.0,0.0,178.0,26.0,1.0,1.0,206.0,37.0,"['513', '514', '515', '516', '517', '518', '519', '520']",8.0,1,1.30866602211239,103.760258216299,POINT (11550539.10921698 145692.7034849294),C32,blk 514-519 west coast rd,19738.0729,32326.8057,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,POINT (11550408.08584655 145688.1979633592),1.3086255588800983,103.75908121333663,blk 514-519 west coast rd 514 515 516 517 518 519
1979.0,514,west coast rd,cl,12.0,0.0,0.0,110.0,22.0,0.0,0.0,132.0,37.0,"['513', '514', '515', '516', '517', '518', '519', '520']",8.0,1,1.30897250380717,103.75923292909,POINT (11550424.97476696 145726.829774497),C32,blk 514-519 west coast rd,19738.0729,32326.8057,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,POINT (11550408.08584655 145688.1979633592),1.3086255588800983,103.75908121333663,blk 514-519 west coast rd 514 515 516 517 518 519
1979.0,515,west coast rd,cl,14.0,0.0,0.0,124.0,26.0,2.0,1.0,153.0,37.0,"['513', '514', '515', '516', '517', '518', '519', '520']",8.0,1,1.30838274486861,103.759784091667,POINT (11550486.32990438 145661.1609808352),C32,blk 514-519 west coast rd,19738.0729,32326.8057,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,POINT (11550408.08584655 145688.1979633592),1.3086255588800983,103.75908121333663,blk 514-519 west coast rd 514 515 516 517 518 519
1979.0,516,west coast rd,cl,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,37.0,"['513', '514', '515', '516', '517', '518', '519', '520']",8.0,1,1.3081676215758402,103.76044555885599,POINT (11550559.96409503 145637.2073212363),C32,blk 514-519 west coast rd,19738.0729,32326.8057,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,POINT (11550408.08584655 145688.1979633592),1.3086255588800983,103.75908121333663,blk 514-519 west coast rd 514 515 516 517 518 519
1979.0,517,west coast rd,cl,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,"['513', '514', '515', '516', '517', '518', '519', '520']",8.0,1,1.3074768436116,103.760157277816,POINT (11550527.87279646 145560.2902333091),C32,blk 514-519 west coast rd,19738.0729,32326.8057,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,POINT (11550408.08584655 145688.1979633592),1.3086255588800983,103.75908121333663,blk 514-519 west coast rd 514 515 516 517 518 519
1979.0,518,west coast rd,cl,12.0,0.0,0.0,146.0,22.0,1.0,3.0,172.0,37.0,"['513', '514', '515', '516', '517', '518', '519', '520']",8.0,1,1.30821759885498,103.758943172303,POINT (11550392.71918898 145642.7722169649),C32,blk 514-519 west coast rd,19738.0729,32326.8057,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,POINT (11550408.08584655 145688.1979633592),1.3086255588800983,103.75908121333663,blk 514-519 west coast rd 514 515 516 517 518 519
1979.0,519,west coast rd,cl,12.0,0.0,0.0,150.0,22.0,0.0,2.0,174.0,37.0,"['513', '514', '515', '516', '517', '518', '519', '520']",8.0,1,1.30766409641888,103.759364910368,POINT (11550439.66685562 145581.1405498267),C32,blk 514-519 west coast rd,19738.0729,32326.8057,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,POINT (11550408.08584655 145688.1979633592),1.3086255588800983,103.75908121333663,blk 514-519 west coast rd 514 515 516 517 518 519
1979.0,520,west coast rd,cl,12.0,0.0,0.0,132.0,22.0,0.0,0.0,154.0,37.0,"['513', '514', '515', '516', '517', '518', '519', '520']",8.0,1,1.30714774352278,103.759628391282,POINT (11550468.9974168 145523.6454405729),C34,blk 702  /  703 west coast rd,19944.5184,32148.1942,SURFACE CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N,POINT (11550614.58982681 145508.3430197929),1.3070103153063926,103.76093627015362,blk 702 / 703 west coast rd
